Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"MK","Indicateurs macro","642","Roumanie","6129","Croissance annuelle US$","22011","Revenu national brut","2016","2016","%","5.535454","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","642","Roumanie","61290","Croissance annuelle US$ par habitant","22011","Revenu national brut","2016","2016","%","6.112546","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","642","Roumanie","6110","Valeur US $","22011","Revenu national brut","2017","2017","Millions d’USD","208546.2647","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","642","Roumanie","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","10586.721201","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","642","Roumanie","6103","Part du PIB US $","22011","Revenu national brut","2017","2017","%","99.238193","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","642","Roumanie","6129","Croissance annuelle US$","22011","Revenu national brut","2017","2017","%","12.419758","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","642","Roumanie","61290","Croissance annuelle US$ par habitant","22011","Revenu national brut","2017","2017","%","12.984555","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","642","Roumanie","6110","Valeur US $","22011","Revenu national brut","2018","2018","Millions d’USD","236849.7698","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","642","Roumanie","6119","Valeur US $ par habitant","22011","Revenu national brut","2018","2018","US$","12079.991389","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","642","Roumanie","6103","Part du PIB US $","22011","Revenu national brut","2018","2018","%","97.342436","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","642","Roumanie","6129","Croissance annuelle US$","22011","Revenu national brut","2018","2018","%","13.571811","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","642","Roumanie","61290","Croissance annuelle US$ par habitant","22011","Revenu national brut","2018","2018","%","14.105124","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","642","Roumanie","6110","Valeur US $","22011","Revenu national brut","2019","2019","Millions d’USD","246200.912","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","642","Roumanie","6119","Valeur US $ par habitant","22011","Revenu national brut","2019","2019","US$","12610.031309","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","642","Roumanie","6103","Part du PIB US $","22011","Revenu national brut","2019","2019","%","98.081058","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","642","Roumanie","6129","Croissance annuelle US$","22011","Revenu national brut","2019","2019","%","3.948132","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","642","Roumanie","61290","Croissance annuelle US$ par habitant","22011","Revenu national brut","2019","2019","%","4.387751","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","642","Roumanie","6110","Valeur US $","22010","Valeur ajoutée (Agriculture)","2015","2015","Millions d’USD","6939.618447","E","Valeur estimée",""
"MK","Indicateurs macro","642","Roumanie","6103","Part du PIB US $","22010","Valeur ajoutée (Agriculture)","2015","2015","%","3.901207","E","Valeur estimée",""
"MK","Indicateurs macro","642","Roumanie","6129","Croissance annuelle US$","22010","Valeur ajoutée (Agriculture)","2015","2015","%","-22.548842","E","Valeur estimée",""
"MK","Indicateurs macro","642","Roumanie","6110","Valeur US $","22010","Valeur ajoutée (Agriculture)","2016","2016","Millions d’USD","6917.987469","E","Valeur estimée",""
"MK","Indicateurs macro","642","Roumanie","6103","Part du PIB US $","22010","Valeur ajoutée (Agriculture)","2016","2016","%","3.733648","E","Valeur estimée",""
"MK","Indicateurs macro","642","Roumanie","6129","Croissance annuelle US$","22010","Valeur ajoutée (Agriculture)","2016","2016","%","-0.311703","E","Valeur estimée",""
"MK","Indicateurs macro","642","Roumanie","6110","Valeur US $","22010","Valeur ajoutée (Agriculture)","2017","2017","Millions d’USD","8158.506598","E","Valeur estimée",""
"MK","Indicateurs macro","642","Roumanie","6103","Part du PIB US $","22010","Valeur ajoutée (Agriculture)","2017","2017","%","3.882282","E","Valeur estimée",""
"MK","Indicateurs macro","642","Roumanie","6129","Croissance annuelle US$","22010","Valeur ajoutée (Agriculture)","2017","2017","%","17.931792","E","Valeur estimée",""
"MK","Indicateurs macro","642","Roumanie","6110","Valeur US $","22010","Valeur ajoutée (Agriculture)","2018","2018","Millions d’USD","9742.643363","E","Valeur estimée",""
"MK","Indicateurs macro","642","Roumanie","6103","Part du PIB US $","22010","Valeur ajoutée (Agriculture)","2018","2018","%","4.00411","E","Valeur estimée",""
"MK","Indicateurs macro","642","Roumanie","6129","Croissance annuelle US$","22010","Valeur ajoutée (Agriculture)","2018","2018","%","19.416994","E","Valeur estimée",""
"MK","Indicateurs macro","642","Roumanie","6110","Valeur US $","22010","Valeur ajoutée (Agriculture)","2019","2019","Millions d’USD","9911.485753","E","Valeur estimée",""
"MK","Indicateurs macro","642","Roumanie","6103","Part du PIB US $","22010","Valeur ajoutée (Agriculture)","2019","2019","%","3.948519","E","Valeur estimée",""
"MK","Indicateurs macro","642","Roumanie","6129","Croissance annuelle US$","22010","Valeur ajoutée (Agriculture)","2019","2019","%","1.733024","E","Valeur estimée",""
"MK","Indicateurs macro","642","Roumanie","6110","Valeur US $","22073","Production brute (Agriculture)","2015","2015","Millions d’USD","14990.53201","E","Valeur estimée",""
"MK","Indicateurs macro","642","Roumanie","6129","Croissance annuelle US$","22073","Production brute (Agriculture)","2015","2015","%","-23.019023","E","Valeur estimée",""
"MK","Indicateurs macro","642","Roumanie","6110","Valeur US $","22073","Production brute (Agriculture)","2016","2016","Millions d’USD","14814.28214","E","Valeur estimée",""
"MK","Indicateurs macro","642","Roumanie","6129","Croissance annuelle US$","22073","Production brute (Agriculture)","2016","2016","%","-1.175741","E","Valeur estimée",""
"MK","Indicateurs macro","642","Roumanie","6110","Valeur US $","22073","Production brute (Agriculture)","2017","2017","Millions d’USD","16913.5258","E","Valeur estimée",""
"MK","Indicateurs macro","642","Roumanie","6129","Croissance annuelle US$","22073","Production brute (Agriculture)","2017","2017","%","14.170404","E","Valeur estimée",""
"MK","Indicateurs macro","642","Roumanie","6110","Valeur US $","22073","Production brute (Agriculture)","2018","2018","Millions d’USD","20128.24467","E","Valeur estimée",""
"MK","Indicateurs macro","642","Roumanie","6129","Croissance annuelle US$","22073","Production brute (Agriculture)","2018","2018","%","19.006793","E","Valeur estimée",""
"MK","Indicateurs macro","642","Roumanie","6110","Valeur US $","22073","Production brute (Agriculture)","2019","2019","Millions d’USD","19767.81072","E","Valeur estimée",""
"MK","Indicateurs macro","642","Roumanie","6129","Croissance annuelle US$","22073","Production brute (Agriculture)","2019","2019","%","-1.790687","E","Valeur estimée",""
"MK","Indicateurs macro","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","6110","Valeur US $","22008","Produit Intérieur Brut","2015","2015","Millions d’USD","2934857.946","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2015","2015","US$","44996.344403","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2015","2015","%","-4.253045","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2015","2015","%","-4.914891","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","6110","Valeur US $","22008","Produit Intérieur Brut","2016","2016","Millions d’USD","2699659.681","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2016","2016","US$","41118.746994","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2016","2016","%","-8.013957","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2016","2016","%","-8.617583","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","2683399.007","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","40617.679075","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2017","2017","%","-0.602323","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2017","2017","%","-1.218588","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","6110","Valeur US $","22008","Produit Intérieur Brut","2018","2018","Millions d’USD","2878152.147","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2018","2018","US$","43324.137857","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2018","2018","%","7.257703","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2018","2018","%","6.663253","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","Millions d’USD","2857057.848","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","42783.995528","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2019","2019","%","-0.732911","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","-1.246747","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","826","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","6110","Valeur US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2015","2015","Millions d’USD","18473.8882","X","Ciffre de sources internationales",""
